user_id,event_timestamp,step,source,target
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742208358881,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742208624178,2,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742208646615,3,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742208676084,9,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742209105892,10,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#open#Expand skill group - Employee sidebar
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742209356436,15,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742218818769,18,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742218876927,27,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#open#Expand skill group - Employee sidebar
40607414000075070961742208345506|1915515174https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400005653128&position=798884771,1742227289728,31,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000093632831742577838309|1109328869https://staffing.epam.com/positions/802747108/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400009363283&position=802747108,1742577846063,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414003678457541742400903004|1465411854https://staffing.epam.com/positions/734960878/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400358517325&position=734960878,1742400933181,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004118882091742371521004|797629273https://staffing.epam.com/positions/800714153/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400390051714&position=800714153,1742372647171,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004782376611742210300452|2091437327https://staffing.epam.com/positions/783122512/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008433133&position=783122512,1742211133804,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004782720711742204379339|750955862https://staffing.epam.com/positions/793115145/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8400000000035243012&position=793115145,1742204389443,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40006139000000016251742394967728|1835982085https://staffing.epam.com/positions/801105078/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400382139359&position=801105078,1742395337844,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40006139000000016251742394967728|1835982085https://staffing.epam.com/positions/801105078/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400382139359&position=801105078,1742396767390,2,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000360854591742306985563|1576963746https://staffing.epam.com/positions/789615671/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008157600&position=789615671,1742307081168,2,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#open#Expand skill group - Employee sidebar
40607414004472389801742202785091|1934812900https://staffing.epam.com/positions/798777378/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400454691622&position=798777378,1742202963977,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414004472389801742202785091|1934812900https://staffing.epam.com/positions/798777378/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400454691622&position=798777378,1742202985535,2,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414004472389801742202785091|1934812900https://staffing.epam.com/positions/798777378/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400454691622&position=798777378,1742203003451,3,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
40607414004472389801742202785091|1934812900https://staffing.epam.com/positions/798777378/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400454691622&position=798777378,1742203016801,8,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
40607414004472389801742202785091|1934812900https://staffing.epam.com/positions/798777378/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400454691622&position=798777378,1742203021372,10,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004782720711742572970923|1979184513https://staffing.epam.com/positions/797243208/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400432202297&position=797243208,1742591516074,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
87600000000004005251742220895850|1539909557https://staffing.epam.com/positions/799327238/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000263830&position=799327238,1742220904249,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40006254000000010481742538575336|397140273https://staffing.epam.com/positions/801702894/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000852216&position=801702894,1742538633282,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000349633471742298884608|954064011https://staffing.epam.com/positions/776163039/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400391799840&position=776163039,1742299583336,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414000349633471742298884608|954064011https://staffing.epam.com/positions/776163039/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400391799840&position=776163039,1742299596465,2,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Click employee name
40607414000358667281742387312830|200226410https://staffing.epam.com/positions/795309543/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000887612&position=795309543,1742389459974,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000503378201742194473730|339046483https://staffing.epam.com/positions/796945136/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400050337820&position=796945136,1742194805562,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000503378201742373355862|1797941887https://staffing.epam.com/positions/801279925/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000040158&position=801279925,1742373658903,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414003355271691742455701016|753575601https://staffing.epam.com/positions/763723988/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007482740&position=763723988,1742456264248,5,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414004023304361742211481822|1381806289https://staffing.epam.com/positions/799687396/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400402330436&position=799687396,1742211516186,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40007414000062160771742467108903|1094176265https://staffing.epam.com/positions/802149646/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007665512&position=802149646,1742467146019,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40007414000136400191742554548987|2002136284https://staffing.epam.com/positions/801450132/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400463475314&position=801450132,1742554661621,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - projectCandidateWidgetTab
40007414000136400191742554548987|2002136284https://staffing.epam.com/positions/801450132/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400463475314&position=801450132,1742554760539,7,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,
40607414000075070961742198263178|922880137https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400001203660&position=798884771,1742203260788,1,Employee widget#Menu - matchAndSkillsCandidateWidgetTab,Employee widget#Menu - interviewsCandidateWidgetTab
